aX,aY,aZ,gX,gY,gZ
-1.232,4.000,-1.212,69.275,-68.115,-31.555
-1.380,4.000,-1.048,55.115,-119.202,-113.953
-1.619,4.000,-0.734,41.016,-165.710,-211.731
-1.925,3.641,-0.369,27.222,-200.684,-309.082
-2.207,3.066,-0.025,12.817,-221.497,-393.188
-2.401,2.529,0.220,3.967,-230.103,-458.984
-2.516,2.134,0.339,4.700,-230.469,-507.507
-2.597,1.856,0.307,17.761,-227.966,-544.983
-2.647,1.604,0.140,43.945,-227.600,-578.430
-2.765,1.327,-0.028,73.059,-234.131,-611.633
-2.956,0.945,-0.108,92.346,-249.695,-644.836
-3.133,0.425,0.038,97.229,-269.653,-672.363
-3.139,-0.201,0.466,81.909,-288.086,-684.937
-3.105,-0.579,0.951,33.691,-295.471,-674.683
-3.189,-0.444,1.314,-27.527,-286.804,-645.813
-3.385,-0.145,1.479,-60.120,-270.630,-620.728
-3.636,-0.110,1.567,-60.242,-256.836,-619.202
-3.708,-0.542,1.671,-48.157,-246.643,-634.644
-3.580,-1.306,1.751,-29.419,-235.779,-639.771
-3.199,-2.192,1.739,-8.484,-221.497,-611.267
-2.638,-2.970,1.709,6.165,-207.764,-544.434
-2.227,-3.604,1.753,6.226,-198.608,-444.214
-1.574,-3.407,2.112,-27.283,-185.608,-326.355
-1.269,-2.834,2.284,-20.935,-160.156,-202.332
-1.239,-2.075,2.203,18.738,-126.526,-84.351
-1.212,-1.063,1.988,5.615,-86.670,-2.136
-1.098,-0.225,1.656,-13.672,-50.598,39.124
-0.941,0.285,1.422,-27.161,-31.738,45.654
-0.661,0.752,1.445,-36.316,-28.503,25.208
-0.639,0.584,1.405,-3.540,-32.837,-6.226
-0.521,0.415,1.502,23.315,-35.339,-39.063
-0.400,0.068,1.469,49.194,-28.625,-61.035
-0.265,-0.242,1.296,69.885,-14.709,-61.584
-0.161,-0.351,1.074,61.218,-0.549,-42.297
-0.080,-0.236,0.914,31.799,9.033,-13.855
-0.060,-0.014,0.838,-1.343,13.062,12.756
-0.040,0.225,0.842,-28.992,14.038,31.189
-0.018,0.416,0.887,-42.175,14.160,40.100
0.004,0.543,0.886,-31.311,13.550,43.274
0.025,0.618,0.850,-5.371,10.315,41.931
0.036,0.677,0.796,19.287,5.371,38.086
0.046,0.747,0.766,33.447,-0.488,33.752
0.078,0.806,0.763,38.208,-6.226,28.564
0.099,0.853,0.810,38.513,-11.841,21.240
0.097,0.865,0.895,36.560,-15.320,12.451
0.084,0.819,0.960,31.494,-14.954,3.052
0.091,0.731,1.001,23.376,-10.437,-4.700
0.110,0.615,1.013,10.559,-3.845,-10.254
0.129,0.503,1.004,-2.136,3.723,-11.841
0.137,0.426,0.961,-10.864,11.536,-7.996
0.138,0.411,0.883,-16.785,17.700,-0.610
0.140,0.475,0.809,-18.738,20.630,7.751
0.112,0.533,0.738,-13.550,20.020,13.489
0.101,0.594,0.708,-5.798,16.296,14.343
0.086,0.643,0.702,1.221,10.925,11.292
0.073,0.641,0.711,9.094,5.554,6.287
0.070,0.590,0.747,12.573,1.343,0.244
0.087,0.519,0.793,11.414,-1.282,-4.089
0.098,0.444,0.829,9.705,-1.282,-5.615
0.116,0.397,0.845,6.165,0.305,-4.700
0.119,0.369,0.847,2.747,2.747,-2.136
0.117,0.366,0.832,0.610,4.944,2.380
0.118,0.397,0.804,0.061,6.348,7.629
0.124,0.433,0.771,2.869,6.592,12.207
0.114,0.468,0.739,8.972,4.761,15.198
0.134,0.513,0.727,12.390,1.465,16.602
0.158,0.550,0.754,13.123,-2.319,17.090
0.151,0.599,0.807,11.658,-4.822,16.541
0.144,0.637,0.853,10.620,-5.493,14.832
0.130,0.652,0.868,9.583,-4.333,11.536
0.123,0.638,0.872,6.409,-1.465,7.019
0.113,0.616,0.870,1.160,1.770,2.441
0.101,0.569,0.861,-1.160,4.333,-1.770
0.092,0.505,0.845,-1.221,6.165,-4.639
0.083,0.443,0.833,-0.977,7.080,-6.287
0.092,0.379,0.831,-0.488,7.324,-5.920
0.117,0.330,0.821,3.418,7.446,-2.991
0.139,0.354,0.774,11.597,6.836,3.174
0.148,0.415,0.716,20.813,4.395,11.841
0.139,0.520,0.698,22.156,0.000,18.127
0.138,0.597,0.721,21.118,-4.456,20.325
0.131,0.666,0.764,17.822,-7.324,19.348
0.137,0.703,0.818,13.733,-8.728,15.808
0.117,0.698,0.875,10.376,-7.935,10.376
0.091,0.668,0.917,5.981,-5.005,3.906
0.086,0.624,0.931,2.686,-0.671,-1.465

-0.417,-1.366,2.142,-47.729,85.449,50.537
-0.485,-1.771,2.361,-64.087,111.328,78.186
-0.527,-2.115,2.427,-81.543,143.921,114.319
-0.636,-2.267,2.320,-93.994,179.749,157.776
-0.750,-2.205,2.020,-94.360,210.449,208.801
-0.893,-1.916,1.619,-83.191,230.530,263.428
-1.095,-1.373,1.151,-68.665,238.770,317.200
-1.232,-0.706,0.661,-53.711,235.291,364.075
-1.372,-0.078,0.297,-43.701,219.666,397.827
-1.545,0.466,0.136,-40.649,194.214,416.626
-1.664,0.982,0.141,-39.795,170.044,425.842
-1.798,1.356,0.240,-34.180,156.006,429.138
-1.946,1.688,0.342,-30.457,155.151,425.476
-2.094,1.850,0.333,-23.499,168.457,417.114
-2.264,1.775,0.312,-16.846,189.453,402.710
-2.348,1.725,0.319,-14.587,212.585,387.695
-2.481,1.726,0.291,11.353,234.375,382.202
-2.656,1.864,0.223,65.918,249.695,385.986
-2.728,2.160,0.044,127.930,255.737,391.113
-2.671,2.708,-0.367,179.932,250.183,391.296
-2.460,3.290,-0.816,210.815,226.440,377.563
-2.367,3.898,-1.132,205.872,182.922,342.285
-1.971,4.000,-2.324,171.631,124.451,272.522
-1.720,4.000,-1.349,148.743,37.476,112.915
-1.466,4.000,-1.257,148.315,-13.123,24.597
-1.838,4.000,-1.294,74.951,-49.988,-19.470
-2.041,4.000,-1.049,-2.686,-99.854,-93.018
-2.252,4.000,-0.625,-46.814,-145.508,-191.895
-2.598,3.858,-0.160,-41.260,-176.025,-292.358
-2.897,3.306,0.245,-23.193,-188.293,-378.662
-3.056,2.813,0.493,-2.502,-182.251,-444.275
-3.137,2.424,0.462,22.461,-162.231,-490.356
-3.072,2.190,0.079,47.668,-139.465,-520.813
-2.922,2.085,-0.469,65.552,-129.333,-542.664
-2.835,2.034,-0.993,69.885,-143.250,-565.918
-2.824,1.903,-1.308,60.852,-180.481,-593.872
-2.924,1.665,-1.382,39.917,-233.032,-621.582
-3.077,1.395,-1.251,7.507,-292.664,-643.799
-3.312,1.112,-0.917,-27.283,-353.638,-659.302
-3.610,0.822,-0.312,-59.814,-409.180,-669.128
-4.000,0.637,0.437,-79.651,-451.904,-674.133
-4.000,0.450,1.118,-59.265,-465.149,-676.758
-4.000,-0.066,1.823,-8.423,-452.637,-690.186
-4.000,-1.003,2.663,41.504,-419.189,-712.158
-4.000,-2.290,3.353,82.642,-354.309,-716.614
-3.697,-3.603,3.645,111.694,-257.141,-675.964
-3.082,-4.000,3.417,121.338,-151.917,-575.439
-2.785,-4.000,2.895,91.431,-63.599,-427.551
-2.430,-3.887,2.275,20.874,-3.174,-271.729
-2.086,-2.937,1.770,-87.524,29.053,-150.146
-1.750,-2.021,1.367,-173.584,38.452,-66.345
-1.623,-1.454,1.009,-211.914,29.480,-11.963
-0.940,-0.765,0.833,-208.679,7.690,9.766
-0.708,0.027,0.988,-123.169,-22.888,13.245
-0.786,-0.183,0.822,8.789,-60.547,11.047
-0.657,-0.073,1.130,52.490,-92.712,-2.563
-0.612,-0.122,1.444,71.411,-104.431,-15.991
-0.421,-0.250,1.650,78.247,-96.375,-18.250
-0.271,-0.240,1.746,69.214,-74.524,-6.531
-0.141,-0.034,1.680,51.025,-44.373,15.076
-0.100,0.101,1.414,39.001,-15.259,40.527
-0.079,0.399,1.234,14.038,4.456,59.082
-0.051,0.676,1.064,-10.376,17.944,68.054
0.020,0.863,0.877,-18.677,26.123,70.190
0.082,1.036,0.745,-18.433,26.917,66.284
0.084,1.162,0.700,-9.094,20.569,56.641
0.055,1.225,0.681,1.831,12.085,42.419
0.096,1.208,0.667,13.184,4.822,26.123
0.148,1.156,0.697,18.738,-1.465,10.742
0.169,1.072,0.768,22.339,-6.592,-1.770
0.163,0.990,0.846,28.076,-9.766,-10.681
0.129,0.885,0.908,34.546,-9.583,-17.944
0.107,0.769,0.961,36.987,-6.348,-22.949
0.087,0.676,1.003,33.020,-0.488,-24.719
0.055,0.611,1.006,25.879,8.545,-23.682
0.033,0.566,0.946,20.325,18.250,-21.057
0.015,0.538,0.815,16.235,26.001,-17.334
0.025,0.537,0.690,8.484,29.175,-13.123
0.046,0.539,0.616,-0.061,26.489,-10.132
0.057,0.519,0.610,-4.089,19.653,-8.240
0.065,0.509,0.643,-2.747,12.329,-6.409
0.070,0.520,0.662,4.150,6.287,-3.845
0.087,0.517,0.670,15.442,1.099,-1.648
0.104,0.539,0.721,21.240,-4.028,-0.061
0.109,0.577,0.803,22.461,-7.446,0.427
0.103,0.588,0.873,25.330,-7.996,0.488
0.093,0.578,0.913,27.771,-5.676,-0.793
0.088,0.545,0.925,27.832,-1.953,-2.258
0.076,0.528,0.884,25.269,3.662,-2.197
0.099,0.522,0.794,21.240,8.911,-0.244
0.138,0.538,0.716,14.038,11.353,2.625
0.140,0.578,0.676,7.385,10.132,5.310
0.135,0.633,0.646,4.395,6.897,7.385
0.136,0.652,0.636,5.249,2.563,7.812
0.127,0.656,0.657,5.737,-1.892,5.920
0.122,0.662,0.700,6.653,-5.432,3.418
0.092,0.637,0.763,9.460,-7.812,0.549
0.066,0.583,0.829,10.498,-8.240,-2.747
0.071,0.510,0.884,10.986,-7.019,-4.272
0.070,0.443,0.910,11.841,-4.700,-3.845
0.065,0.409,0.905,11.108,-1.282,-1.160
0.083,0.422,0.871,8.667,2.991,3.357
0.103,0.456,0.823,6.592,6.531,8.057
0.108,0.516,0.783,4.395,8.362,12.390
0.108,0.583,0.751,2.380,7.996,15.320
0.108,0.646,0.737,1.160,5.981,15.808
0.110,0.682,0.727,1.343,3.418,13.855
0.115,0.697,0.746,1.587,0.977,10.132
0.109,0.683,0.777,3.601,-1.465,5.066
0.110,0.652,0.816,6.897,-2.930,0.305
0.104,0.615,0.853,9.644,-2.747,-2.930
0.094,0.568,0.872,11.597,-0.549,-4.944
0.091,0.524,0.866,12.085,2.625,-5.798
0.090,0.489,0.836,11.841,6.165,-5.066
0.086,0.463,0.802,10.193,8.667,-3.601
0.078,0.448,0.775,8.362,9.277,-0.977
0.072,0.459,0.762,7.507,8.118,2.747
0.078,0.476,0.759,8.240,5.737,6.409
0.084,0.503,0.765,10.193,3.174,10.254

-0.722,-1.183,1.947,-38.513,45.410,40.161
-0.830,-1.666,2.383,-71.960,66.589,64.392
-0.946,-1.936,2.648,-99.731,101.318,105.347
-1.067,-1.949,2.615,-110.840,145.508,155.884
-1.129,-1.842,2.377,-104.919,188.965,207.336
-1.260,-1.624,2.092,-91.064,221.313,252.319
-1.350,-1.425,1.845,-70.740,238.953,289.124
-1.378,-1.230,1.690,-44.189,244.080,318.298
-1.457,-1.044,1.573,-14.343,244.080,344.727
-1.565,-0.876,1.398,16.724,244.080,370.605
-1.696,-0.644,1.109,39.673,246.582,398.499
-1.805,-0.251,0.688,46.753,250.305,429.687
-1.853,0.165,0.352,38.147,248.535,458.191
-1.942,0.526,0.273,11.780,235.901,474.487
-2.045,0.859,0.365,-8.301,221.375,481.201
-2.178,1.149,0.408,-6.165,216.187,486.206
-2.266,1.377,0.397,14.648,218.506,487.610
-2.355,1.604,0.395,42.664,220.459,481.812
-2.444,1.799,0.351,79.224,219.666,472.534
-2.465,1.986,0.270,119.446,215.210,461.792
-2.467,2.235,0.149,150.330,205.261,448.486
-2.367,2.624,-0.085,163.757,192.871,433.533
-2.264,3.121,-0.348,159.729,175.964,412.231
-2.205,3.604,-0.614,154.602,150.391,380.920
-2.052,4.000,-0.856,146.423,119.751,340.149
-1.907,4.000,-1.062,133.911,83.618,288.086
-1.783,4.000,-1.138,112.061,39.734,223.328
-1.761,4.000,-1.056,80.322,-8.301,145.569
-1.804,4.000,-0.852,47.913,-53.772,59.204
-1.817,4.000,-0.563,20.630,-91.553,-27.954
-1.833,4.000,-0.266,-0.732,-118.103,-110.718
-1.827,3.662,0.023,-15.747,-132.568,-185.242
-1.840,3.182,0.284,-24.170,-137.451,-250.610
-1.917,2.703,0.487,-23.132,-135.193,-306.091
-1.953,2.309,0.578,-13.550,-127.075,-351.318
-1.943,2.017,0.491,7.080,-114.563,-385.681
-1.925,1.829,0.208,36.926,-103.577,-411.560
-1.857,1.752,-0.228,63.782,-100.708,-430.847
-1.772,1.798,-0.689,72.205,-113.159,-448.303
-1.765,1.905,-0.987,62.500,-143.677,-469.299
-1.846,1.939,-1.055,39.551,-190.369,-496.094
-2.023,1.834,-0.855,4.822,-244.202,-525.085
-2.220,1.689,-0.436,-39.185,-294.861,-551.819
-2.364,1.568,0.091,-76.355,-336.487,-572.388
-2.599,1.495,0.717,-92.041,-362.427,-588.501
-3.071,1.444,1.268,-77.881,-367.371,-606.445
-3.367,1.346,1.609,-18.494,-345.032,-627.808
-3.627,0.887,1.793,78.552,-303.467,-659.668
-3.824,0.083,1.942,163.574,-251.160,-697.388
-3.897,-0.952,1.929,213.135,-185.974,-720.032
-3.720,-2.265,1.595,228.638,-112.244,-707.581
-3.211,-3.462,1.144,190.735,-50.964,-647.034
-2.537,-4.000,0.798,109.253,-23.682,-531.555
-1.826,-4.000,0.735,-6.348,-31.067,-376.831
-1.515,-3.332,0.887,-108.215,-56.152,-216.553
-1.333,-2.140,1.107,-169.800,-80.261,-84.290
-1.210,-1.010,1.175,-177.124,-94.849,3.723
-1.029,-0.050,1.195,-142.212,-105.469,46.631
-0.864,0.883,1.546,-106.934,-117.188,47.424
-0.892,1.275,1.597,-63.660,-122.009,18.066
-0.756,1.146,1.723,27.832,-116.699,-24.597
-0.859,0.572,1.845,111.023,-103.210,-69.214
-0.822,0.233,1.934,99.243,-73.547,-104.980
-0.692,-0.329,1.816,78.613,-34.912,-119.446
-0.513,-0.670,1.637,49.744,0.183,-110.352
-0.399,-0.892,1.395,23.071,27.527,-80.261
-0.324,-0.854,1.146,-7.690,46.265,-38.086
-0.181,-0.503,0.912,-43.457,56.763,4.517
-0.126,-0.084,0.661,-60.669,59.021,41.931
-0.030,0.385,0.417,-52.368,50.903,67.200
0.053,0.810,0.284,-32.837,31.677,75.195
0.081,1.091,0.318,-6.165,5.127,65.918
0.067,1.180,0.523,17.395,-20.996,43.396
0.059,1.085,0.800,34.424,-39.551,16.907
0.085,0.913,1.047,46.143,-45.715,-4.028
0.094,0.702,1.229,54.260,-41.260,-16.907
0.093,0.504,1.323,53.345,-29.297,-22.095
0.100,0.391,1.318,42.480,-11.292,-18.799
0.115,0.397,1.205,25.452,8.301,-9.399
0.095,0.450,1.027,9.705,24.780,-0.122
0.085,0.574,0.877,-5.798,34.729,5.920
0.078,0.650,0.755,-15.381,38.147,8.118
0.068,0.681,0.654,-14.160,35.645,5.554
0.086,0.655,0.577,-2.930,28.809,0.244
0.088,0.577,0.519,12.939,18.433,-3.357
0.136,0.533,0.529,21.484,6.653,-5.066
0.167,0.498,0.586,26.489,-3.967,-4.089
0.183,0.533,0.666,27.954,-11.292,-1.038
0.170,0.594,0.745,28.870,-15.686,2.075
0.151,0.632,0.812,25.940,-15.991,2.197
0.144,0.636,0.869,19.775,-12.634,0.000
0.131,0.607,0.914,12.268,-7.507,-2.502
0.094,0.565,0.932,5.859,-2.014,-3.906
0.086,0.546,0.895,0.793,5.432,-4.333
0.098,0.552,0.839,-2.808,11.047,-4.272
0.101,0.534,0.808,-6.409,13.123,-5.310
0.113,0.512,0.783,-6.897,12.878,-6.104
0.113,0.497,0.736,-4.089,12.024,-5.066
0.126,0.490,0.679,-0.610,10.315,-3.174
0.148,0.490,0.639,0.854,7.141,-1.099
0.154,0.518,0.645,0.183,2.319,1.526
0.139,0.544,0.687,0.488,-2.930,3.662
0.113,0.544,0.736,2.686,-6.470,3.967
0.112,0.550,0.765,4.883,-8.179,3.906
0.121,0.574,0.812,4.639,-8.789,3.662
0.100,0.581,0.885,2.747,-8.606,1.404
0.091,0.545,0.940,1.770,-6.042,-1.587
0.108,0.479,0.944,2.930,-1.343,-3.296
0.108,0.411,0.885,3.296,4.761,-2.869
0.134,0.429,0.775,-1.099,10.071,1.465
0.167,0.526,0.689,-7.690,11.230,8.240
0.153,0.621,0.699,-12.878,7.080,10.620
0.137,0.654,0.771,-13.000,1.770,8.240
0.132,0.619,0.840,-7.507,-1.221,4.089
0.121,0.548,0.894,-0.244,-1.404,0.671
0.116,0.463,0.925,3.113,0.916,-0.488
0.106,0.389,0.940,2.136,5.493,1.526
0.068,0.370,0.913,-3.906,11.230,6.836
0.088,0.419,0.854,-13.977,16.479,14.587
